ordered_rank,solver_index,lambda
741,740,9640.94024510067
742,741,9642.980511752023
743,742,9694.036366639171
744,743,9747.260017937051
745,744,9815.637955278171
746,745,9892.031924606015
747,746,9969.092108238763
748,747,10039.72287818506
749,748,10097.88401112022
750,749,10139.50616484575
751,750,10163.41089344249
752,751,12070.24112463227
753,752,12071.397995643
754,753,12124.42400102884
755,754,12171.75321498547
756,755,12233.43470898578
757,756,12302.74358224595
758,757,12373.09460076385
759,758,12438.26396524187
760,759,12492.96929992286
761,760,12533.38520704055
762,761,12557.61779852014
763,762,14818.61789674673
764,763,14819.05312683357
765,764,14874.00512041155
766,765,14911.73935004057
767,766,14962.10910642135
768,767,15019.2190046722
769,768,15077.76049629138
770,769,15132.98330382997
771,770,15180.84707903425
772,771,15217.87504852917
773,772,15241.22731726875
774,773,17817.66076252746
775,774,17817.72956792474
776,775,17875.73049563305
777,776,17900.76924931491
778,777,17935.64176068532
779,778,17976.04298518191
780,779,18018.51375544328
781,780,18060.26052290617
782,781,18098.60707363582
783,782,18130.20868586933
784,783,18151.21041874762
785,784,20950.30345370245
786,785,20950.30559390314
787,786,21017.77547876112
788,787,21031.62031145894
789,788,21052.15181063421
790,789,21077.32589707827
791,790,21105.72901464564
792,791,21136.16168656979
793,792,21166.57595003503
794,793,21193.36394826503
795,794,21211.96408777448
796,795,24110.81577959054
797,796,24110.81585858958
798,797,24181.54495134234
799,798,24189.9690686675
800,799,24203.16836019794
801,800,24220.67215674837
802,801,24242.31826483027
803,802,24267.52273778853
804,803,24294.33815395195
805,804,24319.00853275383
806,805,24336.62835178837
807,806,27235.27702154893
808,807,27235.28092555236
809,808,27272.0593166484
810,809,27281.3976941191
811,810,27295.0020611903
812,811,27311.96832107061
813,812,27332.43310952609
814,813,27356.41331982478
815,814,27382.31448684349
816,815,27406.43559862884
817,816,27423.79506761185
818,817,30220.83123361749
819,818,30222.60390927812
820,819,30233.03758593946
821,820,30248.53099397577
822,821,30268.55149083476
823,822,30291.0700786753
824,823,30313.16635110742
825,824,30332.43114349827
826,825,30349.37995198874
827,826,30365.20083331432
828,827,30377.48760665643
829,828,32978.45367323171
830,829,32981.7228134046
831,830,32990.63965996113
832,831,33004.78038053402
833,832,33023.10015474687
834,833,33044.12645513457
835,834,33065.90295146202
836,835,33085.80238698574
837,836,33100.36088127414
838,837,33179.45285015555
839,838,33179.45785803456
840,839,35359.50235848407
841,840,35361.31977739649
842,841,35365.99420061167
843,842,35373.31523664816
844,843,35382.66335086424
845,844,35393.19348825645
846,845,35403.83922994319
847,846,35413.26400090424
848,847,35419.89444356584
849,848,35642.92965280201
850,849,35642.92968391307
851,850,37018.04243399043
852,851,37018.23297696329
853,852,37019.19267188583
854,853,37020.774889207
855,854,37022.87255148716
856,855,37025.20413169498
857,856,37027.43397734363
858,857,37029.25596163974
859,858,37030.4405398547
860,859,37358.1678755357
861,860,37358.16787757256
